ORD_ID,ORD_DATE,CUSTOMER_KEY,PRODUCT_KEY,SUPPLIER_KEY,WAREHOUSE_CODE,SHIP_STATE,SHIP_METHOD,CARRIER,ORDER_STATUS,QTY_UNITS,UNIT_WEIGHT_LB,UNIT_PRICE_USD,DISCOUNT_PCT,FREIGHT_USD,LINE_TOTAL_USD
7000756,2/2/2025,15286,2725,552,WHGA1,MN,Ground,UPS,Pending,139,6.91,71.12,0,23.08,9908.76
7000757,9/24/2024,19355,1257,516,WHWA1,VT,Ground,UPS,Delivered,6,1.66,133.26,0,13.07,812.63
7000758,6/26/2024,16773,3265,426,WHNJ1,MI,Ground,UPS,Delivered,94,9.11,100.67,0,19.34,9482.32
7000759,5/31/2025,18491,1450,398,WHCA1,AL,Ground,UPS,Delivered,120,18.63,139.55,0,58.18,16804.18
7000760,1/27/2025,13348,1894,692,WHGA1,MO,Ground,UPS,Delivered,57,9.37,29.73,0.15,10.26,1450.68
7000761,6/28/2023,10789,4213,604,WHNJ1,SD,2Day,USPS,Delivered,24,15.29,29.88,0,4.95,722.07
7000762,11/23/2023,14946,2185,692,WHNJ1,NV,Ground,USPS,Delivered,159,10.05,75.49,0,10.86,12013.77
7000763,10/8/2023,12890,4224,328,WHNJ1,OR,2Day,UPS,Delivered,3,7.6,132.6,0,19.23,417.03
7000764,12/20/2024,19570,2309,636,WHGA1,HI,Ground,UPS,Delivered,74,6.45,52.15,0,19.09,3878.19
7000765,2/9/2023,15274,5706,566,WHWA1,MI,Ground,UPS,Delivered,47,4.63,35.74,0.05,12.83,1608.62
7000766,8/6/2024,13273,1917,352,WHIL1,MO,Overnight,USPS,Delivered,59,17.43,19.56,0,40.16,1194.2
7000767,12/30/2024,19070,1148,443,WHTX1,MA,Ground,USPS,InTransit,71,15.5,77.36,0.25,47.55,4166.97
7000768,5/11/2025,15235,5752,432,WHFL1,OK,Ground,UPS,Delivered,71,8.46,55.44,0.15,10.72,3356.52
7000769,12/10/2023,19770,3115,646,WHPA1,MD,Ground,FedEx,Delivered,24,2.97,44.28,0.25,12.33,809.37
7000770,3/6/2025,16903,5017,507,WHFL1,KS,2Day,UPS,Delivered,96,13.27,113.07,0,14.55,10869.27
7000771,5/11/2023,17613,4941,362,WHNJ1,NV,Ground,UPS,Delivered,3,5.81,56.46,0.1,31.33,183.77
7000772,4/5/2025,12493,5072,663,WHFL1,NH,Ground,UPS,Delivered,3,10.9,60.04,0,6.1,186.22
7000773,5/31/2023,16746,3796,432,WHTX1,WY,Ground,FedEx,InTransit,62,3.97,112.65,0.05,25.79,6660.88
7000774,1/18/2024,19575,1443,341,WHTX1,MT,2Day,UPS,Delivered,72,10.57,278.07,0.15,16.4,17034.28
7000775,2/6/2025,14241,3945,501,WHNJ1,SC,Ground,UPS,Delivered,33,9.24,43.96,0,12.27,1462.95
7000776,6/26/2023,12323,4937,399,WHNJ1,AK,Ground,UPS,Delivered,74,2.36,32.49,0,53.79,2458.05
7000777,9/15/2023,15299,1399,611,WHPA1,WI,Ground,UPS,Delivered,68,26.4,30.02,0,12.2,2053.56
7000778,12/8/2024,11862,2152,584,WHWA1,GA,2Day,FedEx,Delivered,43,8.22,83.77,0.1,14.06,3255.96
7000779,12/7/2024,16621,4793,657,WHTX1,IL,Ground,UPS,Delivered,91,8.56,27.97,0.05,57.36,2475.37
7000780,10/18/2024,14048,3996,347,WHIL1,IA,Ground,USPS,Delivered,173,13.78,46.21,0,21.64,8015.97
7000781,11/23/2024,17582,3217,437,WHTX1,FL,2Day,UPS,Delivered,64,9.7,49.14,0.1,52.68,2883.14
7000782,7/7/2024,17321,2708,430,WHIL1,NE,Ground,UPS,Delivered,119,12.44,178.36,0.1,36.77,19139.13
7000783,10/11/2023,11099,4332,495,WHWA1,DE,Ground,UPS,Delivered,30,5.03,138.29,0.15,9.85,3536.24
7000784,12/12/2023,15248,2988,417,WHFL1,CO,Overnight,UPS,Delivered,113,9.18,20.46,0,20.93,2332.91
7000785,8/2/2023,11735,5603,664,WHCA1,OK,2Day,UPS,Delivered,90,3.18,181.95,0,26.88,16402.38
7000786,6/17/2025,14664,3569,369,WHIL1,WY,Ground,UPS,Delivered,89,8.67,25.61,0.15,53.84,1991.24
7000787,8/17/2024,15910,1161,328,WHPA1,MS,Ground,USPS,Delivered,148,23.8,67.12,0,11.27,9945.03
7000788,1/22/2024,13417,5436,635,WHGA1,AZ,Ground,FedEx,Delivered,28,4.05,33.45,0,32.87,969.47
7000789,4/3/2024,16303,4905,314,WHWA1,MT,Overnight,USPS,Delivered,46,8.1,45.72,0.15,118.62,1906.27
7000790,8/1/2025,17594,4574,346,WHFL1,OK,Overnight,UPS,Delivered,10,2.8,30.21,0.05,14.73,301.73
7000791,6/30/2023,10681,4178,697,WHNJ1,MA,Ground,FedEx,Delivered,106,10.05,193.87,0,23.92,20574.14
7000792,8/20/2024,18164,2826,316,WHWA1,IL,Ground,UPS,Delivered,133,13.23,54.4,0,22.38,7257.58
7000793,5/24/2024,12071,4925,509,WHCA1,HI,2Day,FedEx,Delivered,51,12.59,70.26,0.15,33.96,3079.73
7000794,9/13/2024,16669,2624,458,WHTX1,DE,Ground,DHL,Delivered,44,6.97,28.33,0,21.52,1268.04
7000795,1/22/2023,18002,2177,637,WHIL1,VA,Ground,USPS,Delivered,92,2.76,22.28,0,24.59,2074.35
7000796,5/5/2025,19922,5919,527,WHCA1,VA,Ground,UPS,Delivered,9,4.75,43.97,0.15,25.74,362.11
7000797,7/15/2025,12192,4721,541,WHFL1,WV,Ground,UPS,Delivered,36,21.25,86.43,0,8.44,3119.92
7000798,8/2/2024,18860,5881,358,WHGA1,IN,2Day,UPS,Delivered,46,16.94,55.11,0.05,53.78,2462.09
7000799,11/24/2024,19805,4221,604,WHWA1,NC,2Day,UPS,Delivered,68,9.47,118.69,0,22.61,8093.53
7000800,7/3/2025,17587,4260,605,WHIL1,AK,Ground,UPS,Delivered,62,11.02,65.45,0,5.04,4062.94
7000801,11/30/2024,18873,1131,645,WHPA1,AL,Ground,UPS,Delivered,25,5.4,60.27,0.05,55.28,1486.69
7000802,6/29/2023,19165,4563,430,WHTX1,HI,Ground,UPS,Delivered,72,21.69,87.26,0.1,26.8,5681.25
7000803,8/11/2024,12847,2500,517,WHTX1,CO,2Day,UPS,Delivered,159,6.5,64.36,0,19.56,10252.8
7000804,9/8/2024,12464,3789,314,WHIL1,NY,Ground,UPS,Pending,4,13,116.18,0.05,33.06,474.54
7000805,2/18/2024,16838,5877,659,WHWA1,IA,Ground,FedEx,Delivered,96,4.51,88.5,0,16.36,8512.36
7000806,12/16/2024,14923,4709,677,WHGA1,ID,Ground,UPS,Pending,86,8.99,113.52,0,59.42,9822.14
7000807,7/17/2025,14393,2708,543,WHWA1,OR,Ground,UPS,InTransit,159,21.15,99.07,0.05,8.03,14972.55
7000808,7/7/2025,13184,2770,445,WHNJ1,NH,Ground,FedEx,InTransit,90,5.67,155.48,0.05,53.38,13346.92
7000809,3/21/2024,13168,2319,679,WHNJ1,UT,Overnight,FedEx,InTransit,86,15.68,107.19,0.1,20.79,8317.3
7000810,5/14/2023,12998,4380,694,WHTX1,MI,Ground,UPS,Delivered,115,5.23,203.91,0,53.13,23502.78
7000811,9/3/2025,16522,3774,626,WHFL1,VA,Ground,USPS,Delivered,32,5.82,41.08,0,32.3,1346.86
7000812,3/27/2025,13228,3991,403,WHFL1,IN,Ground,UPS,Delivered,81,9.95,107.63,0,18.05,8736.08
7000813,5/27/2023,16565,4045,517,WHGA1,ME,Ground,UPS,Delivered,68,17.91,22.82,0.05,11.15,1485.32
7000814,7/2/2025,19921,1376,658,WHTX1,CA,Ground,UPS,Delivered,56,8.36,116.43,0,5.92,6526
7000815,5/2/2025,12025,4037,364,WHNJ1,OH,Ground,UPS,InTransit,9,14.49,62.42,0,13.63,575.41
7000816,6/9/2024,10330,1661,458,WHTX1,MO,2Day,FedEx,Delivered,36,19.87,115.6,0,49.47,4211.07
7000817,8/24/2024,12487,2404,462,WHWA1,WY,Ground,UPS,Delivered,34,6.3,194.42,0.3,65.56,4692.76
7000818,1/20/2024,11156,1741,318,WHIL1,PA,Ground,UPS,Delivered,105,4,105.12,0.1,24.13,9957.97
7000819,3/6/2023,14478,1304,516,WHFL1,FL,Ground,USPS,Delivered,157,8.08,44.94,0,2.57,7058.15
7000820,12/6/2023,12186,2086,619,WHFL1,CT,2Day,UPS,Delivered,28,21.47,28.02,0,12.89,797.45
7000821,2/13/2025,17087,5882,349,WHPA1,LA,Ground,FedEx,Delivered,9,6.14,87.32,0.05,5.6,752.19
7000822,1/6/2023,12318,4180,356,WHIL1,AK,2Day,UPS,InTransit,200,18.39,49.12,0.2,36.72,7895.92
7000823,12/5/2023,13622,2211,647,WHPA1,GA,Ground,UPS,Delivered,99,8.54,95.47,0.1,16.21,8522.59
7000824,1/19/2024,14492,4035,358,WHGA1,UT,Ground,UPS,Delivered,146,28.68,42.08,0,17.8,6161.48
7000825,7/1/2024,12512,1229,455,WHNJ1,AK,Ground,FedEx,Delivered,17,38.47,31.3,0.2,14.76,440.44
7000826,7/1/2025,17843,4120,355,WHGA1,VT,Overnight,FedEx,Pending,122,18.57,50.66,0,16.28,6196.8
7000827,12/12/2023,18642,2855,641,WHGA1,DE,Ground,UPS,Delivered,125,3.72,85.2,0,6.02,10656.02
7000828,12/12/2023,19547,1268,319,WHNJ1,CT,Ground,UPS,Delivered,18,2.36,65.36,0.05,7.55,1125.21
7000829,12/16/2024,17849,3775,451,WHCA1,OH,Ground,USPS,Cancelled,19,10.37,33.96,0,24.71,669.95
7000830,3/22/2024,15405,3850,659,WHCA1,MN,Ground,USPS,Delivered,36,17.23,211.6,0.2,19.92,6114
7000831,9/9/2023,15394,5350,668,WHTX1,DE,Ground,FedEx,Delivered,26,13.51,54.45,0,12.97,1428.67
7000832,3/22/2024,11294,5966,408,WHCA1,MA,Ground,FedEx,Delivered,182,6.48,12.32,0,72.36,2314.6
7000833,6/15/2023,12466,3135,347,WHIL1,NC,Ground,USPS,Delivered,45,4.1,115.23,0,33.24,5218.59
7000834,7/27/2023,13176,4460,507,WHFL1,WA,Ground,UPS,InTransit,113,17.47,59.54,0.1,11.46,6066.68
7000835,5/16/2024,17850,3270,663,WHPA1,AL,Ground,FedEx,Delivered,123,30.5,53.25,0,13.94,6563.69
7000836,2/12/2024,19426,1990,640,WHFL1,ID,Ground,FedEx,Pending,48,6.69,52.51,0,18.32,2538.8
7000837,6/25/2025,19630,5493,428,WHGA1,HI,Ground,FedEx,Delivered,97,16.41,52.72,0,29.41,5143.25
7000838,12/21/2023,18445,1938,485,WHFL1,WV,Ground,UPS,Delivered,13,47.67,192.99,0,12.68,2521.55
7000839,8/15/2024,18211,1440,358,WHTX1,NJ,Ground,FedEx,Delivered,50,8.92,83.06,0,21.45,4174.45
7000840,10/8/2024,12760,3359,443,WHGA1,AR,Ground,FedEx,Delivered,178,9.03,72,0,48.06,12864.06
7000841,1/16/2023,15256,3008,397,WHNJ1,ND,Ground,USPS,Delivered,20,13.99,49.92,0,19.89,1018.29
7000842,11/7/2024,18415,4346,347,WHWA1,MN,Ground,FedEx,Delivered,48,8.43,201.2,0,16.85,9674.45
7000843,7/29/2023,10003,5131,491,WHFL1,NY,Ground,USPS,Delivered,120,22.33,108.24,0.05,10.84,12350.2
7000844,8/13/2025,18131,5817,440,WHCA1,AZ,Ground,USPS,Pending,94,7.85,119.9,0,35.59,11306.19
7000845,6/25/2023,11260,4744,403,WHWA1,NV,Ground,UPS,Delivered,87,9.82,72.9,0,25.42,6367.72
7000846,2/7/2024,18191,1519,531,WHNJ1,AR,Ground,UPS,Delivered,136,4.21,120.82,0,10.58,16442.1
7000847,4/11/2023,14324,1269,640,WHTX1,WY,Ground,FedEx,Delivered,4,8.68,79.01,0.15,25.53,294.16
7000848,9/17/2025,15774,5734,349,WHPA1,ID,Ground,USPS,Delivered,115,5.46,46.27,0,31.89,5352.94
7000849,5/20/2024,12569,5186,687,WHIL1,MS,Ground,UPS,Delivered,145,12.31,77.71,0.1,39.09,10180.24
7000850,8/27/2024,11886,2389,412,WHCA1,NC,Ground,FedEx,Delivered,2,3.68,260.42,0.1,21.81,490.57
7000851,3/21/2023,17061,2695,616,WHNJ1,AZ,2Day,UPS,Pending,75,18,69.2,0.25,15.62,3908.12
7000852,12/23/2024,17845,4274,622,WHPA1,AR,Ground,UPS,Pending,43,5.93,145.98,0.05,43.25,6006.53
7000853,8/25/2023,16112,2390,387,WHWA1,NJ,Overnight,FedEx,Delivered,6,29.17,138.15,0,39.48,868.38
7000854,6/5/2025,19492,4866,682,WHFL1,CO,Ground,FedEx,Pending,53,22.76,88.97,0,36.7,4752.11
7000855,8/22/2023,12339,4030,582,WHCA1,WI,2Day,FedEx,Delivered,90,13.79,191.35,0,23.87,17245.37
7000856,8/9/2023,19269,3336,627,WHGA1,NJ,Ground,USPS,InTransit,157,3.97,13.11,0.15,31.54,1781.07
7000857,2/13/2023,13759,4675,552,WHIL1,DE,2Day,UPS,Delivered,85,6.86,16.59,0,91.11,1501.26
7000858,4/15/2024,14811,5577,374,WHFL1,LA,Ground,UPS,Delivered,137,5.84,201.1,0.05,23.46,26196.62
7000859,8/1/2024,19140,1501,347,WHWA1,KS,Ground,USPS,Cancelled,14,6.3,38.14,0,17.07,551.03
7000860,3/19/2023,16792,2662,376,WHPA1,CO,Ground,FedEx,Delivered,25,25.76,64.88,0.1,27.96,1487.76
7000861,1/12/2025,17172,3100,396,WHCA1,MS,Overnight,UPS,Delivered,179,9.12,204.33,0.05,35.45,34781.77
7000862,3/24/2024,12732,1103,331,WHFL1,DC,Overnight,FedEx,Delivered,146,6.74,69,0,11.13,10085.13
7000863,6/15/2024,10870,3747,322,WHIL1,NV,Ground,USPS,Delivered,28,6.38,195.8,0.05,32.44,5240.72
7000864,3/9/2024,15167,4277,317,WHPA1,NY,Ground,FedEx,Delivered,85,7.27,45.72,0,17.99,3904.19
7000865,1/22/2024,10094,4086,512,WHGA1,MO,Ground,FedEx,Delivered,45,13.77,92.34,0.1,69.2,3808.97
7000866,7/27/2024,12988,4538,448,WHWA1,NV,Ground,UPS,Cancelled,60,3.77,62.49,0.15,8.13,3195.12
7000867,7/2/2023,19968,2328,535,WHGA1,MA,Ground,UPS,Delivered,138,10.61,170.34,0.15,41.48,20022.36
7000868,8/2/2023,18628,3475,692,WHNJ1,DE,Overnight,USPS,InTransit,108,12.89,49.96,0,86.47,5482.15
7000869,4/23/2025,14948,2680,654,WHWA1,OK,Ground,FedEx,Delivered,29,3.53,30.55,0,7.15,893.1
7000870,7/31/2025,16652,4747,605,WHTX1,FL,Ground,UPS,Delivered,39,4.27,43.25,0.1,51.3,1569.38
7000871,12/26/2023,16980,3563,387,WHNJ1,SC,Ground,FedEx,Delivered,35,9.72,44.61,0.05,14.3,1497.58
7000872,11/1/2023,16795,5164,338,WHIL1,MA,Ground,FedEx,InTransit,118,23.74,38.14,0,4.7,4505.22
7000873,10/22/2024,16525,4318,353,WHWA1,DC,Ground,UPS,Delivered,64,20.58,37.05,0.05,12.19,2264.83
7000874,1/31/2024,13145,3437,328,WHNJ1,AL,Ground,FedEx,Delivered,170,6.94,131.57,0,35.05,22401.95
7000875,1/30/2023,13588,1308,377,WHPA1,AR,Ground,UPS,Delivered,126,23.29,160.74,0.05,32.93,19273.51
7000876,7/3/2023,10077,4997,500,WHCA1,GA,Ground,UPS,Pending,25,8.25,78.94,0.1,19.98,1796.13
7000877,12/5/2024,19008,2090,695,WHPA1,MT,Ground,FedEx,Delivered,119,8.21,38.14,0.05,7.16,4318.89
7000878,11/4/2024,18960,5556,473,WHNJ1,SC,Ground,UPS,Delivered,66,10.58,39.87,0,5.76,2637.18
7000879,2/1/2023,16554,3395,574,WHTX1,AZ,2Day,UPS,Pending,31,16.55,14.06,0.25,24.48,351.38
7000880,9/6/2023,18298,5005,350,WHPA1,UT,Ground,USPS,Delivered,45,6.94,78.27,0,8.32,3530.47
7000881,9/17/2023,16695,1667,645,WHPA1,FL,2Day,FedEx,Pending,180,7.88,37.2,0,15.29,6711.29
7000882,11/11/2024,12874,5164,477,WHPA1,NY,Ground,FedEx,Pending,63,4.73,168.03,0,7.49,10593.38
7000883,1/24/2023,13347,3235,601,WHTX1,AZ,Ground,UPS,Delivered,104,12.34,22.87,0,30.21,2408.69
7000884,5/3/2023,17025,2237,527,WHWA1,AR,Ground,UPS,Delivered,62,17.51,39.63,0,11.05,2468.11
7000885,2/9/2025,13149,2624,427,WHPA1,CO,Ground,FedEx,Delivered,46,18.16,56.12,0.1,47.98,2371.35
7000886,7/30/2023,19658,2375,649,WHIL1,FL,2Day,UPS,Cancelled,121,4.4,83.1,0.05,9.85,9562.19
7000887,11/1/2024,10245,4312,321,WHGA1,MT,Ground,FedEx,Delivered,135,7.95,211.96,0.05,29.67,27213.54
7000888,9/26/2023,12626,1177,499,WHTX1,AK,Ground,UPS,InTransit,9,21.11,22.99,0.1,1.91,188.13
7000889,4/27/2023,13850,2354,489,WHIL1,AK,Ground,FedEx,Delivered,34,11.49,48.57,0.3,56.34,1212.31
7000890,10/1/2023,19598,3929,632,WHTX1,WY,Ground,UPS,Delivered,67,10.21,22.08,0,42.63,1521.99
7000891,12/8/2024,19174,1626,452,WHTX1,MA,Ground,UPS,Delivered,39,10.06,104.3,0,42.83,4110.53
7000892,4/16/2025,17738,3655,460,WHWA1,MI,Ground,DHL,Delivered,118,13.84,38.15,0.05,32.72,4309.34
7000893,3/17/2025,18334,4609,647,WHGA1,AZ,Ground,DHL,Delivered,14,11.87,55.81,0.05,29.7,771.97
7000894,1/18/2024,10893,4716,396,WHCA1,OH,Ground,UPS,Delivered,122,7.08,53.18,0,24.47,6512.43
7000895,11/9/2024,15488,5275,652,WHWA1,WY,Ground,FedEx,Delivered,85,16.97,65.09,0.05,10.7,5266.72
7000896,8/22/2023,17252,1395,375,WHWA1,PA,Ground,FedEx,Delivered,35,4.86,53.78,0.05,4.77,1792.96
7000897,11/14/2023,17311,2169,666,WHIL1,NC,Ground,UPS,Delivered,43,22.11,30.39,0.25,19.74,999.82
7000898,6/3/2025,12400,5972,382,WHTX1,IA,Ground,UPS,Delivered,22,5.84,63.67,0.05,12.72,1343.42
7000899,1/16/2023,14641,1198,428,WHFL1,HI,Ground,UPS,Delivered,31,13.89,34.41,0.05,9.68,1023.05
7000900,4/11/2023,12961,1969,659,WHTX1,GA,Ground,FedEx,Delivered,104,9.06,106.12,0.1,26.35,9959.18
7000901,8/24/2023,17326,4909,433,WHNJ1,OK,Ground,FedEx,InTransit,47,7.51,62.46,0,34.04,2969.66
7000902,2/1/2023,11470,4156,439,WHPA1,IN,Overnight,USPS,Delivered,98,22.58,28.98,0.05,24.37,2722.41
7000903,8/2/2023,13375,5765,546,WHCA1,AK,Ground,FedEx,Cancelled,67,15.62,323.49,0,4.34,21678.17
7000904,8/17/2024,18848,3505,591,WHGA1,VT,Ground,USPS,Delivered,17,9.65,191.63,0,53.32,3311.03
7000905,2/15/2024,18235,2277,412,WHFL1,WV,2Day,USPS,InTransit,65,28.49,331.88,0.05,6.34,20499.93
7000906,5/29/2025,17924,5168,503,WHIL1,UT,Ground,USPS,Delivered,112,18,47.2,0,4.75,5291.15
7000907,3/2/2025,15123,5319,470,WHTX1,OR,Ground,UPS,Delivered,36,6.17,33.44,0,26.36,1230.2
7000908,12/10/2023,19853,2270,387,WHPA1,DC,Ground,UPS,Delivered,90,2.58,105.52,0,20.33,9517.13
7000909,10/20/2023,15388,2365,419,WHIL1,NH,2Day,FedEx,Delivered,24,10.66,130.32,0,19.09,3146.77
7000910,12/30/2023,17632,1924,398,WHWA1,OH,2Day,FedEx,Delivered,16,22.94,68.86,0,21.52,1123.28
7000911,8/23/2024,17227,1471,540,WHGA1,MD,Ground,UPS,Delivered,45,14.43,13.76,0,21.73,640.93
7000912,10/31/2023,15109,4017,637,WHCA1,MA,Ground,USPS,Delivered,49,25.71,30.19,0,10.3,1489.61
7000913,9/28/2024,12225,3055,438,WHNJ1,ND,Ground,DHL,Delivered,113,6.98,80.65,0,18.41,9131.86
7000914,2/1/2024,12111,5284,382,WHWA1,WI,Ground,FedEx,Delivered,59,9.32,37.8,0,10.82,2241.02
7000915,7/18/2024,10958,3052,536,WHCA1,TX,Ground,FedEx,Delivered,10,9.46,23.08,0.1,13.73,221.45
7000916,3/4/2024,17147,3955,436,WHWA1,NC,Ground,USPS,Delivered,88,11.56,50.1,0.15,26.06,3773.54
7000917,11/14/2023,10561,2149,582,WHNJ1,ME,Ground,UPS,Delivered,61,15.85,6.18,0,9.82,386.8
7000918,8/2/2025,19523,4087,303,WHIL1,DE,2Day,UPS,Delivered,41,26.63,39.33,0,13.34,1625.87
7000919,12/30/2024,17414,1960,359,WHCA1,NM,Ground,USPS,Delivered,123,30.21,44.53,0.05,5.26,5208.59
7000920,6/14/2023,11313,1630,416,WHWA1,HI,Ground,FedEx,Delivered,18,27.18,74.56,0,17.71,1359.79
7000921,5/1/2025,11822,1775,431,WHCA1,DE,2Day,UPS,Delivered,155,14.94,88.03,0.25,32.44,10265.93
7000922,5/3/2024,15647,1360,686,WHCA1,MO,2Day,USPS,Delivered,41,8.14,78.16,0.05,7.8,3052.13
7000923,6/1/2025,14946,1518,501,WHGA1,WI,Ground,UPS,Delivered,59,11.45,112.44,0,12.76,6646.72
7000924,2/9/2025,15375,2344,592,WHIL1,MD,Ground,FedEx,Cancelled,161,14.82,53.34,0,5.66,8593.4
7000925,2/20/2024,12652,2970,642,WHFL1,PA,Ground,FedEx,Cancelled,113,10.84,21.66,0.05,15.25,2340.45
7000926,1/27/2023,19934,4228,398,WHNJ1,CT,2Day,UPS,Delivered,9,5.78,61.89,0,16.9,573.91
7000927,10/31/2023,14702,3900,516,WHCA1,IL,Ground,UPS,Delivered,78,7.58,32.51,0,25.67,2561.45
7000928,7/5/2024,12878,1935,424,WHIL1,RI,Ground,USPS,Delivered,38,16.83,23.21,0.1,21.51,815.29
7000929,10/9/2024,15583,2987,373,WHFL1,TX,Ground,UPS,Delivered,67,8.63,89.99,0,43.94,6073.27
7000930,10/19/2023,15391,5997,666,WHPA1,GA,Ground,UPS,Delivered,109,10.15,22.32,0.05,4.77,2316.01
7000931,6/14/2023,14084,1377,678,WHGA1,DE,2Day,FedEx,Delivered,65,9.54,96.59,0.15,7.98,5344.58
7000932,3/22/2025,10746,4561,430,WHGA1,TN,Ground,UPS,Delivered,9,5.85,24.28,0,2.58,221.1
7000933,9/2/2025,18750,2775,327,WHPA1,TX,Ground,USPS,InTransit,70,9.02,48.96,0,8.25,3435.45
7000934,6/17/2024,10942,2506,465,WHIL1,MD,Ground,UPS,InTransit,3,7.6,40.43,0.15,38.85,141.95
7000935,7/21/2023,14024,3655,368,WHNJ1,KY,Ground,FedEx,Cancelled,43,6.6,132.98,0,46.22,5764.36
7000936,11/2/2023,12297,2011,314,WHIL1,HI,Ground,UPS,Delivered,62,5.3,90.96,0,26.52,5666.04
7000937,1/22/2023,10940,4478,398,WHIL1,KS,2Day,USPS,Pending,90,9.41,33.7,0.1,12.96,2742.66
7000938,6/24/2025,11611,2231,579,WHTX1,OR,Overnight,FedEx,Delivered,66,14.49,53.73,0,19.31,3565.49
7000939,5/19/2023,16301,2178,671,WHFL1,TN,Ground,UPS,Delivered,18,19.59,152.16,0,22.86,2761.74
7000940,8/12/2024,11726,4858,547,WHGA1,NY,Ground,DHL,Pending,162,4.33,170.62,0,19.6,27660.04
7000941,11/3/2023,19177,3096,412,WHNJ1,MT,Overnight,UPS,Pending,91,26.22,23.02,0.15,10.69,1791.29
7000942,7/20/2024,19780,2673,507,WHTX1,OR,Ground,FedEx,Delivered,39,11.92,150.76,0.1,9.88,5301.56
7000943,10/30/2024,19529,2929,652,WHPA1,FL,Overnight,DHL,Delivered,177,5.09,142.89,0.05,11.08,24038.03
7000944,3/17/2025,18854,4840,634,WHIL1,OH,Ground,FedEx,Delivered,145,7.85,67.99,0,10.44,9868.99
7000945,8/23/2023,17188,4179,533,WHPA1,AZ,Ground,FedEx,Delivered,17,3.24,56.31,0,38.49,995.76
7000946,1/13/2023,10033,5269,361,WHGA1,NM,Ground,UPS,InTransit,92,3.78,40.81,0.15,26.13,3217.47
7000947,6/11/2023,15986,3554,385,WHTX1,TN,2Day,UPS,Delivered,75,28.09,24.95,0.05,37.07,1814.76
7000948,6/7/2025,13415,3446,483,WHFL1,CT,2Day,UPS,Delivered,23,6.57,76.07,0,19.23,1768.84
7000949,5/7/2025,11157,5390,539,WHTX1,AK,Ground,DHL,Delivered,28,13.8,53.27,0.15,27.86,1295.69
7000950,8/29/2024,13127,1552,550,WHNJ1,MO,Ground,DHL,Delivered,76,9.35,81.35,0.15,27.45,5282.66
7000951,9/1/2024,18253,3898,371,WHFL1,SC,Ground,UPS,Pending,40,10.11,82.72,0.05,19.78,3163.14
7000952,11/7/2024,11544,2040,528,WHIL1,ID,Ground,UPS,Delivered,131,12.47,349.63,0.25,20.46,34371.61
7000953,7/26/2023,10272,1885,385,WHWA1,NJ,Ground,UPS,Delivered,12,2.86,138.66,0,26.22,1690.14
7000954,6/24/2025,15296,4052,606,WHWA1,NJ,Ground,UPS,InTransit,155,22.06,87.99,0.05,23.38,12979.91
7000955,2/12/2024,14077,5230,696,WHNJ1,NH,Ground,UPS,Delivered,133,9.42,13.44,0,56.35,1843.87
7000956,1/1/2024,15903,5867,571,WHTX1,SD,Ground,FedEx,InTransit,108,7.39,78.96,0.05,14.72,8116.02
7000957,6/9/2024,12710,4598,590,WHFL1,HI,Ground,USPS,InTransit,32,13.24,181.62,0.15,19.35,4959.41
7000958,2/25/2023,19347,3556,536,WHTX1,DC,Ground,FedEx,Delivered,103,6.49,44.5,0,18.87,4602.37
7000959,7/15/2023,15222,2090,591,WHNJ1,MN,Ground,FedEx,Delivered,56,11.33,278.06,0.1,19.14,14033.36
7000960,12/17/2024,19938,5576,339,WHTX1,KY,2Day,FedEx,Delivered,88,9.06,87.8,0,46.44,7772.84
7000961,4/8/2023,18530,5959,506,WHFL1,IL,Ground,FedEx,Delivered,38,15.32,73.74,0.05,8.39,2670.4
7000962,9/4/2024,16723,1459,483,WHCA1,NC,Ground,FedEx,Delivered,131,8.8,29.99,0,42.29,3970.98
7000963,10/4/2023,18202,5722,487,WHGA1,AL,Ground,UPS,Delivered,5,5.39,171.9,0,13.76,873.26
7000964,1/8/2024,14145,5255,433,WHIL1,SC,2Day,UPS,Delivered,99,12.43,33.55,0.05,97,3252.38
7000965,11/11/2023,15607,3008,330,WHGA1,IL,Ground,FedEx,Delivered,129,8.5,40.42,0,8.96,5223.14
7000966,12/17/2023,16767,2921,688,WHIL1,PA,Ground,DHL,Delivered,90,3.35,16.08,0,18.08,1465.28
7000967,12/6/2024,10731,5528,555,WHFL1,AZ,Overnight,FedEx,Delivered,23,11.26,112.35,0,9.42,2593.47
7000968,11/16/2023,14891,2004,443,WHTX1,KS,Ground,USPS,Delivered,35,7.24,90.53,0.05,75.76,3085.88
7000969,8/3/2024,11649,4084,403,WHWA1,TN,Ground,UPS,Delivered,68,12.31,60.43,0.05,12.53,3916.31
7000970,4/19/2024,14229,3115,374,WHFL1,CT,Ground,FedEx,Delivered,41,5.99,100.74,0,26.24,4156.58
7000971,11/7/2024,12131,3590,355,WHNJ1,AZ,2Day,USPS,InTransit,1,4.85,94.31,0.05,15.28,104.87
7000972,7/21/2025,14367,3144,536,WHWA1,IN,Ground,FedEx,Delivered,5,20.3,46.45,0.05,20.11,240.75
7000973,12/13/2024,11507,5311,360,WHNJ1,KS,Ground,USPS,Pending,115,16.58,34.64,0.05,39.47,3823.89
